//Output time: 2026-05-11-17-30
//Input table: Item
//Author: @rjbayue
//Channel: @byrj6

//If you delete the above information, may your whole family die a horrible death.
//May your parents get their heads crushed by a truck tire when they go out.
//May your girlfriend get pregnant after being raped by a beggar.

BPID | ItemID | Name | Type | Quality
30310 | 66760000 | Boxerbolt Avatar | Achievement Avatar | Pink
30311 | 67760000 | Glacial Bride Avatar | Achievement Avatar | Pink
30312 | 68760000 | Boxerbolt Avatar Frame | Avatar Frame | Pink
30313 | 69760000 | Glacial Bride Avatar Frame | Avatar Frame | Pink
30314 | 6a760000 | Butterflame Avatar Frame | Avatar Frame | Pink
30315 | 6b760000 | Hacker Bunny Avatar Frame | Avatar Frame | Pink
30316 | 6c760000 | The Fool's Delight Avatar | Achievement Avatar | Gold
30317 | 6d760000 | The Fool's Delight Avatar Frame | Avatar Frame | Gold
30318 | 6e760000 | Foxy Flare Avatar Frame | Avatar Frame | Pink
30319 | 6f760000 | Winter Highness Avatar Frame | Avatar Frame | Pink
30320 | 70760000 | Foxy Flare Avatar | Achievement Avatar | Pink
30321 | 71760000 | Winter Highness Avatar | Achievement Avatar | Pink
30322 | 72760000 | Pastel Puff Avatar Frame | Avatar Frame | Pink
30323 | 73760000 | Fiestabelle Avatar Frame | Avatar Frame | Pink
30324 | 74760000 | Shinobi Spirit Avatar | Achievement Avatar | Pink
30325 | 75760000 | Serpengleam Avatar | Achievement Avatar | Pink
30326 | 76760000 | Shinobi Spirit Avatar Frame | Avatar Frame | Pink
30327 | 77760000 | Serpengleam Avatar Frame | Avatar Frame | Pink
30328 | 78760000 | Panda Sweetie Avatar Frame | Avatar Frame | Pink
30329 | 79760000 | Mansion Maiden Avatar Frame | Avatar Frame | Pink
30330 | 7a760000 | Origin Lumen Avatar | Achievement Avatar | Pink
30331 | 7b760000 | Luminous Muse Avatar | Achievement Avatar | Pink
30332 | 7c760000 | Origin Lumen Avatar Frame | Avatar Frame | Pink
30333 | 7d760000 | Luminous Muse Avatar Frame | Avatar Frame | Pink
30334 | 7e760000 | Phantom Luster Avatar Frame | Avatar Frame | Pink
30335 | 7f760000 | Gallant Jockey Avatar Frame | Avatar Frame | Pink
30336 | 80760000 | Dance World Legend Avatar | Achievement Avatar | Gold
30337 | 81760000 | Wings of Love Avatar | Achievement Avatar | Gold
30338 | 82760000 | Wings of Love Avatar Frame | Avatar Frame | Gold
30339 | 83760000 | Mercury Soldier Avatar | Achievement Avatar | Pink
30340 | 84760000 | Devious Cybercat Avatar | Achievement Avatar | Pink
30341 | 85760000 | Mercury Soldier Avatar Frame | Avatar Frame | Pink
30342 | 86760000 | Devious Cybercat Avatar Frame | Avatar Frame | Pink
30343 | 87760000 | Melodic Feline Avatar Frame | Avatar Frame | Pink
30344 | 88760000 | Dr. Quirk Avatar Frame | Avatar Frame | Pink
30345 | 89760000 | Shadow Empress Avatar Frame | Avatar Frame | Pink
30346 | 8a760000 | Rippling Charm Avatar Frame | Avatar Frame | Pink
30347 | 8b760000 | Serene Lumina Avatar | Achievement Avatar | Pink
30348 | 8c760000 | Spectral Admiral Avatar | Achievement Avatar | Pink
30349 | 8d760000 | Serene Lumina Avatar Frame | Avatar Frame | Pink
30350 | 8e760000 | Spectral Admiral Avatar Frame | Avatar Frame | Pink
30351 | 8f760000 | Manic Bunny Avatar Frame | Avatar Frame | Pink
30352 | 90760000 | Cosmic Beast Avatar Frame | Avatar Frame | Pink
30353 | 91760000 | Vampyra Countess Avatar | Achievement Avatar | Pink
30354 | 92760000 | Feral Ravager Avatar | Achievement Avatar | Pink
30355 | 93760000 | Vampyra Countess Avatar Frame | Avatar Frame | Pink
30356 | 94760000 | Feral Ravager Avatar Frame | Avatar Frame | Pink
30357 | 95760000 | The Reaper's End Avatar Frame | Avatar Frame | Gold
30358 | 96760000 | The Reaper's End Avatar | Achievement Avatar | Gold
30359 | 97760000 | Quasar Clan Avatar Frame | Avatar Frame | Pink
30360 | 98760000 | Penguin Pal Avatar Frame | Avatar Frame | Pink
30361 | 99760000 | Arctic Conqueror Avatar | Achievement Avatar | Pink
30362 | 9a760000 | Snowstar Sweetheart Avatar | Achievement Avatar | Pink
30363 | 9b760000 | Arctic Conqueror Avatar Frame | Avatar Frame | Pink
30364 | 9c760000 | Snowstar Sweetheart Avatar Frame | Avatar Frame | Pink
30365 | 9d760000 | Untamed Celestial Avatar | Achievement Avatar | Pink
30366 | 9e760000 | Jadefang Aurora Avatar | Achievement Avatar | Pink
30367 | 9f760000 | Untamed Celestial Avatar Frame | Avatar Frame | Pink
30368 | a0760000 | Jadefang Aurora Avatar Frame | Avatar Frame | Pink
30369 | a1760000 | Netherbound Rider Avatar Frame | Avatar Frame | Pink
30370 | a2760000 | Foxie Moxie Avatar Frame | Avatar Frame | Pink
30371 | a3760000 | Sandsylph Scion Avatar | Achievement Avatar | Pink
30372 | a4760000 | Malus Majesty Avatar | Achievement Avatar | Pink
30373 | a5760000 | Sandsylph Scion Avatar Frame | Avatar Frame | Pink
30374 | a6760000 | Malus Majesty Avatar Frame | Avatar Frame | Pink
30375 | a7760000 | Astral Starscape Avatar Frame | Avatar Frame | Gold
30376 | a8760000 | Galvanic Judge Avatar Frame | Avatar Frame | Pink
30377 | a9760000 | Stepflair Flux Avatar Frame | Avatar Frame | Pink
30378 | aa760000 | Bloodbane Vesper Avatar | Achievement Avatar | Pink
30379 | ab760000 | Spectral Byte Avatar | Achievement Avatar | Pink
30380 | ac760000 | Bloodbane Vesper Avatar Frame | Avatar Frame | Pink
30381 | ad760000 | Spectral Byte Avatar Frame | Avatar Frame | Pink
30382 | ae760000 | Graviton Sentinel Avatar Frame | Avatar Frame | Pink
30383 | af760000 | Nebula Valkyrie Avatar Frame | Avatar Frame | Pink
30384 | b0760000 | Pulsar Legionnaire Avatar | Achievement Avatar | Pink
30385 | b1760000 | Nyxen Sinistra Avatar | Achievement Avatar | Pink
30386 | b2760000 | Pulsar Legionnaire Avatar Frame | Avatar Frame | Pink
30387 | b3760000 | Nyxen Sinistra Avatar Frame | Avatar Frame | Pink
30388 | b4760000 | Ribclad Reaper Avatar Frame | Avatar Frame | Pink
30389 | b5760000 | Madcap Punk Avatar Frame | Avatar Frame | Pink
30390 | b6760000 | Macabre Valentine Avatar | Achievement Avatar | Pink
30391 | b7760000 | Prism Ascendant Avatar | Achievement Avatar | Pink
30392 | b8760000 | Macabre Valentine Avatar Frame | Avatar Frame | Pink
30393 | b9760000 | Prism Ascendant Avatar Frame | Avatar Frame | Pink
30394 | ba760000 | The Hermit's Chrysalis Avatar Frame | Avatar Frame | Gold
30395 | bb760000 | Glorious Return Avatar Frame | Avatar Frame | Pink
30396 | bc760000 | C9S26 Supreme 50-Star Dynamic Avatar | Achievement Avatar | Red
30397 | bd760000 | C9S27 Supreme 50-Star Dynamic Avatar | Achievement Avatar | Red
30398 | be760000 | S28 Supreme 30-Star Dynamic Avatar | Achievement Avatar | Red
30400 | c0760000 | C4S12 Ace Dominator Avatar | Achievement Avatar | Pink
30401 | c1760000 | C5S13 Ace Dominator Avatar | Achievement Avatar | Pink
30402 | c2760000 | C5S14 Ace Dominator Avatar | Achievement Avatar | Pink
30403 | c3760000 | C5S15 Ace Dominator Avatar | Achievement Avatar | Pink
30404 | c4760000 | C6S16 Ace Dominator Avatar | Achievement Avatar | Pink
30405 | c5760000 | C6S17 Ace Dominator Avatar | Achievement Avatar | Pink
30406 | c6760000 | C6S18 Ace Dominator Avatar | Achievement Avatar | Pink
30407 | c7760000 | C7S19 Ace Dominator Avatar | Achievement Avatar | Pink
30408 | c8760000 | C7S20 Ace Dominator Avatar | Achievement Avatar | Pink
30409 | c9760000 | C7S21 Ace Dominator Avatar | Achievement Avatar | Pink
30410 | ca760000 | C8S22 Ace Dominator Avatar | Achievement Avatar | Pink
30411 | cb760000 | C8S23 Ace Dominator Avatar | Achievement Avatar | Pink
30412 | cc760000 | C8S24 Ace Dominator Avatar | Achievement Avatar | Pink
30413 | cd760000 | C9S25 Ace Dominator Avatar | Achievement Avatar | Pink
30414 | ce760000 | Arena Elite Avatar | Achievement Avatar | Purple
30415 | cf760000 | C9S26 Ace Dominator Avatar | Achievement Avatar | Pink
30416 | d0760000 | C9S26 Arena Elite Avatar | Achievement Avatar | Purple
30417 | d1760000 | C9S27 Ace Dominator Avatar | Achievement Avatar | Pink
30418 | d2760000 | C9S27 Arena Elite Avatar | Achievement Avatar | Purple
30419 | d3760000 | S28 Ace Dominator Avatar | Achievement Avatar | Pink
30420 | d4760000 | S28 Arena Elite Avatar | Achievement Avatar | Purple
30421 | d5760000 | S29 Arena Elite Avatar | Achievement Avatar | Purple
30422 | d6760000 | S30 Arena Elite Avatar | Achievement Avatar | Purple
30423 | d7760000 | S31 Arena Elite Avatar | Achievement Avatar | Purple
30601 | 89770000 | Sugarcone Darling Avatar Frame | Avatar Frame | Pink
30602 | 8a770000 | Blizzard Belle Avatar Frame | Avatar Frame | Pink
30603 | 8b770000 | Cryonix Wraith Avatar | Achievement Avatar | Pink
30604 | 8c770000 | Winterglow Sylph Avatar | Achievement Avatar | Pink
30605 | 8d770000 | Cryonix Wraith Avatar Frame | Avatar Frame | Pink
30606 | 8e770000 | Winterglow Sylph Avatar Frame | Avatar Frame | Pink
30607 | 8f770000 | Witherbloom Prodigy Avatar | Achievement Avatar | Pink
30608 | 90770000 | Wildsoul Warden Avatar | Achievement Avatar | Pink
30609 | 91770000 | Witherbloom Prodigy Avatar Frame | Avatar Frame | Pink
30610 | 92770000 | Wildsoul Warden Avatar Frame | Avatar Frame | Pink
30611 | 93770000 | Noh Mask Ninja Avatar Frame | Avatar Frame | Pink
30612 | 94770000 | Jade Viper Avatar Frame | Avatar Frame | Pink
30613 | 95770000 | Dimensional Diva Avatar | Achievement Avatar | Pink
30614 | 96770000 | Multiverse Detective Avatar | Achievement Avatar | Pink
30615 | 97770000 | Dimensional Diva Avatar Frame | Avatar Frame | Pink
30616 | 98770000 | Multiverse Detective Avatar Frame | Avatar Frame | Pink
30617 | 99770000 | Jester's Gambit Avatar Frame | Avatar Frame | Pink
30618 | 9a770000 | Dynamic Realm Avatar Frame | Avatar Frame | Pink
30619 | 9b770000 | Bloodfeather Spartan Avatar | Achievement Avatar | Pink
30620 | 9c770000 | Aberrant Aphrodite Avatar | Achievement Avatar | Pink
30621 | 9d770000 | Bloodfeather Spartan Avatar Frame | Avatar Frame | Pink
30622 | 9e770000 | Aberrant Aphrodite Avatar Frame | Avatar Frame | Pink
30623 | 9f770000 | Mirage Phantom Avatar Frame | Avatar Frame | Pink
30624 | a0770000 | Serpent Handler Avatar Frame | Avatar Frame | Pink
30625 | a1770000 | Kindred Twins Avatar Frame | Avatar Frame | Gold
30626 | a2770000 | Chaosphage Avatar | Achievement Avatar | Pink
30627 | a3770000 | Chaosphage Avatar Frame | Avatar Frame | Pink
30628 | a4770000 | Naruto (Six Paths Mode) Avatar | Achievement Avatar | Pink
30629 | a5770000 | Phantasia Siren Avatar | Achievement Avatar | Pink
30630 | a6770000 | Naruto (Six Paths Mode) Avatar Frame | Avatar Frame | Pink
30631 | a7770000 | Phantasia Siren Avatar Frame | Avatar Frame | Pink
30632 | a8770000 | Cybernetic Samurai Avatar Frame | Avatar Frame | Pink
30633 | a9770000 | Sakura Neko Avatar Frame | Avatar Frame | Pink
31001 | 19790000 | Air Drop Avatar Frame | Avatar Frame | Purple
31003 | 1b790000 | Dazzling Carnival Avatar | Achievement Avatar | Purple
31004 | 1c790000 | Kashta Avatar | Achievement Avatar | Purple
31005 | 1d790000 | Wintry Wish Avatar | Achievement Avatar | Purple
31006 | 1e790000 | Towers of Love Avatar | Achievement Avatar | Purple
31007 | 1f790000 | Fervent Love Avatar | Achievement Avatar | Purple
31008 | 20790000 | Pakistan Day Avatar | Achievement Avatar | Purple
31009 | 21790000 | Silver Guru Avatar | Achievement Avatar | Pink
31010 | 22790000 | Nether Phantom Avatar | Achievement Avatar | Pink
31011 | 23790000 | RP Avatar (M21) | Achievement Avatar | Pink
31012 | 24790000 | RP Avatar (M22) | Achievement Avatar | Pink
31013 | 25790000 | 5th Anniversary Avatar | Achievement Avatar | Purple
31014 | 26790000 | Holy Fire Avatar | Achievement Avatar | Purple
31015 | 27790000 | 3-Star AFA Avatar | Achievement Avatar | Purple
31016 | 28790000 | Saltooh Avatar | Achievement Avatar | Purple
31017 | 29790000 | Tribal Sniper Avatar | Achievement Avatar | Purple
31018 | 2a790000 | Wings of Fury Avatar | Achievement Avatar | Purple
31019 | 2b790000 | Klava Koka Avatar | Achievement Avatar | Purple
31020 | 2c790000 | Golden Moon Legend Avatar | Achievement Avatar | Purple
31021 | 2d790000 | Lucky Hat Avatar | Achievement Avatar | Purple
31022 | 2e790000 | Bunny Ears Avatar | Achievement Avatar | Purple
31023 | 2f790000 | PUG B Avatar | Achievement Avatar | Purple
31024 | 30790000 | Muscle Chicken Avatar | Achievement Avatar | Purple
31025 | 31790000 | Imagiversary Avatar | Achievement Avatar | Pink
31026 | 32790000 | RP Avatar (A1) | Achievement Avatar | Pink
31027 | 33790000 | Summer Party Avatar | Achievement Avatar | Purple
31028 | 34790000 | Electronic Dance Avatar | Achievement Avatar | Purple
31029 | 35790000 | Soccer Clash Avatar | Achievement Avatar | Purple
31030 | 36790000 | June Festival Avatar | Achievement Avatar | Purple
31031 | 37790000 | Polis Evo 3 Avatar | Achievement Avatar | Purple
31032 | 38790000 | Happy Lamb Avatar | Achievement Avatar | Purple
31033 | 39790000 | PUBG MOBILE × Donkey King Avatar | Achievement Avatar | Purple
31034 | 3a790000 | Ancient Overlord Avatar | Achievement Avatar | Purple
31035 | 3b790000 | 2023 PMWI Avatar | Achievement Avatar | Purple
31036 | 3c790000 | Cyber Corgi Avatar | Achievement Avatar | Pink
31037 | 3d790000 | Cool Summer Avatar | Achievement Avatar | Purple
31038 | 3e790000 | Back-To-School Avatar | Achievement Avatar | Purple
31039 | 3f790000 | Gully Squad 2023 Avatar | Achievement Avatar | Purple
31040 | 40790000 | Victory Celebration Avatar | Achievement Avatar | Purple
31041 | 41790000 | Yakudza Avatar | Achievement Avatar | Purple
31042 | 42790000 | National Competition Avatar | Achievement Avatar | Purple
31043 | 43790000 | Air Drop Carnival Avatar | Achievement Avatar | Purple
31044 | 44790000 | Perfect Vacation Avatar | Achievement Avatar | Purple
31045 | 45790000 | Neon Cat Avatar | Achievement Avatar | Pink
31046 | 46790000 | Envisioning Futures Avatar | Achievement Avatar | Purple
31047 | 47790000 | Carnival Celebration Avatar | Achievement Avatar | Purple
31048 | 48790000 | Sweet Companion Avatar | Achievement Avatar | Purple
31049 | 49790000 | Heirs of 9 Dragons Avatar | Achievement Avatar | Purple
31050 | 4a790000 | Mountain Dew Avartar | Achievement Avatar | Purple
31051 | 4b790000 | 100th Anniversary Avatar | Achievement Avatar | Purple
31052 | 4c790000 | Alan Wake Avatar | Achievement Avatar | Purple
31053 | 4d790000 | Carnival Avatar | Achievement Avatar | Purple
31054 | 4e790000 | Super Bee Avatar | Achievement Avatar | Purple
31055 | 4f790000 | Chaos Emerge Avatar | Achievement Avatar | Purple
31056 | 50790000 | Tarboun Avatar | Achievement Avatar | Purple
31057 | 51790000 | 2023 PMGC Avatar | Achievement Avatar | Purple
31058 | 52790000 | New Year Avatar | Achievement Avatar | Purple
31059 | 53790000 | The Legend of Maula Jatt Avatar | Achievement Avatar | Purple
31060 | 54790000 | 2023 Snow Fest Avatar | Achievement Avatar | Purple
31061 | 55790000 | Summer Christmas Avatar | Achievement Avatar | Purple
31062 | 56790000 | Samsung Galaxy Tab S9+ Avatar | Achievement Avatar | Purple
31063 | 57790000 | Chicken Dinner Bowl 2024 Avatar | Achievement Avatar | Purple
31064 | 58790000 | Rivals In Love Avatar | Achievement Avatar | Purple
31065 | 59790000 | HUNTER×HUNTER Avatar | Achievement Avatar | Purple
31066 | 5a790000 | Kashta Avatar | Achievement Avatar | Purple
31067 | 5b790000 | Kite Festival Avatar | Achievement Avatar | Purple
31068 | 5c790000 | Carnival of Brazil Avatar | Achievement Avatar | Purple
31069 | 5d790000 | PDP Top Planner Avatar | Achievement Avatar | Purple
31070 | 5e790000 | Rosy Romance Avatar | Achievement Avatar | Purple
31071 | 5f790000 | Stealthy Ninja Avatar | Achievement Avatar | Purple
31072 | 60790000 | Dragon Descent Avatar (Male) | Achievement Avatar | Purple
31073 | 61790000 | Dragon Descent Avatar (Female) | Achievement Avatar | Purple
31074 | 62790000 | 2024 Valentine's Day Avatar | Achievement Avatar | Purple
31075 | 63790000 | Confused Bunny Avatar | Achievement Avatar | Purple
31076 | 64790000 | Pakistan Day Avatar | Achievement Avatar | Purple
31077 | 65790000 | Blazing Lion Avatar | Achievement Avatar | Purple
31078 | 66790000 | Golden Moon Paradise Avatar | Achievement Avatar | Purple
31079 | 67790000 | Golden Moon Cuisine Avatar | Achievement Avatar | Purple
31080 | 68790000 | Dazzling Açaí Avatar | Achievement Avatar | Purple
31081 | 69790000 | 6th Anniversary Avatar | Achievement Avatar | Purple
31082 | 6a790000 | 2024 National Competition Avatar | Achievement Avatar | Purple
31083 | 6b790000 | 2024 PMGO Avatar | Achievement Avatar | Purple
31084 | 6c790000 | 2024 Saint Patrick's Day Avatar | Achievement Avatar | Purple
31085 | 6d790000 | Mech Surge Wrangler Avatar | Achievement Avatar | Purple
31086 | 6e790000 | Mechanical Pioneer Avatar | Achievement Avatar | Purple
31087 | 6f790000 | Gorilla Energy Avatar | Achievement Avatar | Purple
31088 | 70790000 | Dark Arts Gentleman Avatar | Achievement Avatar | Purple
31089 | 71790000 | Gully Squad 2024 Avatar | Achievement Avatar | Purple
31090 | 72790000 | 2024 Soccer Festival Avatar | Achievement Avatar | Purple
31091 | 73790000 | Happy Elephant Avatar | Achievement Avatar | Purple
31092 | 74790000 | ROCKSTA Avatar | Achievement Avatar | Purple
31093 | 75790000 | Festa Junina Avatar | Achievement Avatar | Purple
31094 | 76790000 | S2 National Competition Avatar | Achievement Avatar | Purple
31095 | 77790000 | Cool Summer Avatar | Achievement Avatar | Purple
31096 | 78790000 | Deep Sea Encounter Avatar | Achievement Avatar | Purple
31097 | 79790000 | Oceanic Heist Avatar | Achievement Avatar | Purple
31098 | 7a790000 | Gold Investigator Avatar | Achievement Avatar | Purple
31099 | 7b790000 | Jungle Leopard Avatar | Achievement Avatar | Purple
31100 | 7c790000 | Triumphant Return Avatar | Achievement Avatar | Purple
31101 | 7d790000 | Sweet Princess Avatar | Achievement Avatar | Purple
31102 | 7e790000 | Ocean Guardian Avatar | Achievement Avatar | Purple
31103 | 7f790000 | 2024 PMWC Avatar | Achievement Avatar | Purple
31104 | 80790000 | Seaside Idol Rumble Avatar | Achievement Avatar | Purple
31105 | 81790000 | Festivity Avatar | Achievement Avatar | Purple
31106 | 82790000 | Twilight Blood Dial Avatar | Achievement Avatar | Purple
31107 | 83790000 | Wolf Spirit Avatar | Achievement Avatar | Purple
31108 | 84790000 | 2024 Carnival Avatar | Achievement Avatar | Purple
31109 | 85790000 | Ludo Avatar | Achievement Avatar | Purple
31110 | 86790000 | Undead Zombie Avatar | Achievement Avatar | Purple
31111 | 87790000 | Ghost Kitty Avatar | Achievement Avatar | Purple
31112 | 88790000 | Arcade King Avatar | Achievement Avatar | Purple
31113 | 89790000 | Indian Scout 101 Avatar | Achievement Avatar | Purple
31114 | 8a790000 | Pumpkin Nightmare Avatar | Achievement Avatar | Purple
